file,open_time,close_time,side,pnl,strategy,magic,aligned_hits,aligned_same_dir
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-12 20:48:00+00:00,2009-10-13 02:03:00+00:00,sell,56.92315020104384,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-12 22:11:00+00:00,2009-10-13 02:42:00+00:00,buy,29.199733465724638,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-13 00:46:00+00:00,2009-10-13 03:01:00+00:00,buy,29.521821712481795,EMA_X,3201,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-13 02:24:00+00:00,2009-10-13 04:17:00+00:00,sell,55.99982840300105,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-13 02:56:00+00:00,2009-10-13 04:14:00+00:00,sell,48.95804614653928,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-13 10:09:00+00:00,2009-10-13 11:54:00+00:00,buy,86.4225931793057,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-13 11:04:00+00:00,2009-10-13 11:54:00+00:00,buy,47.20327117367491,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-13 11:04:00+00:00,2009-10-13 11:46:00+00:00,buy,56.77669647096247,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-13 11:58:00+00:00,2009-10-13 12:05:00+00:00,sell,20.25004250902515,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-13 11:58:00+00:00,2009-10-13 12:05:00+00:00,sell,30.433415053430096,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-13 12:03:00+00:00,2009-10-13 13:10:00+00:00,buy,228.4531023341852,RSI_X,3301,2,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-13 12:24:00+00:00,2009-10-13 13:28:00+00:00,buy,108.22822435820788,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-13 12:25:00+00:00,2009-10-13 13:10:00+00:00,buy,69.43821878987421,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-13 14:16:00+00:00,2009-10-13 14:34:00+00:00,sell,21.250426354914563,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-13 15:00:00+00:00,2009-10-13 16:09:00+00:00,sell,78.83691352637719,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-13 15:03:00+00:00,2009-10-13 16:15:00+00:00,sell,93.15654864735762,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-13 17:59:00+00:00,2009-10-13 18:27:00+00:00,sell,41.226028007458766,RSI_X,3301,2,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-13 18:33:00+00:00,2009-10-13 20:07:00+00:00,buy,44.1216750230903,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-13 18:34:00+00:00,2009-10-13 19:03:00+00:00,buy,52.756383480254655,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-13 20:14:00+00:00,2009-10-13 21:00:00+00:00,buy,40.07163207919309,EMA_X,3201,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-13 20:31:00+00:00,2009-10-13 21:01:00+00:00,sell,48.196122534142695,RSI_X,3301,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-13 21:02:00+00:00,2009-10-13 21:06:00+00:00,sell,47.73947092950517,SMA_CROSS,2001,3,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-13 21:48:00+00:00,2009-10-14 00:35:00+00:00,buy,126.61527627383909,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-13 21:48:00+00:00,2009-10-14 00:40:00+00:00,buy,118.81601202399705,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-14 02:59:00+00:00,2009-10-14 05:13:00+00:00,buy,95.1554224041668,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-14 03:00:00+00:00,2009-10-14 05:32:00+00:00,buy,83.75996741917523,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-14 05:55:00+00:00,2009-10-14 09:19:00+00:00,buy,31.097780454017503,EMA_X,3201,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-14 14:14:00+00:00,2009-10-14 15:16:00+00:00,sell,19.132964595797805,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-14 16:48:00+00:00,2009-10-14 18:25:00+00:00,sell,19.23248484185358,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-14 18:09:00+00:00,2009-10-14 20:29:00+00:00,buy,60.26850944640081,RSI_X,3301,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-14 18:47:00+00:00,2009-10-14 20:29:00+00:00,buy,33.8628684514139,EMA_X,3201,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-14 21:12:00+00:00,2009-10-14 21:27:00+00:00,sell,32.392866861915,RSI_X,3301,3,2
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-14 22:08:00+00:00,2009-10-15 03:16:00+00:00,buy,30.15392763183422,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-15 03:19:00+00:00,2009-10-15 04:42:00+00:00,buy,27.593116743072585,EMA_X,3201,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-15 09:06:00+00:00,2009-10-15 10:10:00+00:00,sell,24.25159864838096,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-15 15:09:00+00:00,2009-10-15 15:32:00+00:00,buy,85.45210038798122,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-15 15:24:00+00:00,2009-10-15 15:32:00+00:00,buy,17.77706789812398,SMA_CROSS,2001,3,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-15 15:33:00+00:00,2009-10-15 16:05:00+00:00,sell,75.36468787837414,RSI_X,3301,4,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-15 16:10:00+00:00,2009-10-15 16:40:00+00:00,buy,53.474397729338186,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-15 16:10:00+00:00,2009-10-15 16:42:00+00:00,buy,63.92125850417983,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-15 19:00:00+00:00,2009-10-15 20:17:00+00:00,sell,61.635292107871706,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-15 19:03:00+00:00,2009-10-15 20:23:00+00:00,sell,85.12896575126632,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-15 20:57:00+00:00,2009-10-16 00:59:00+00:00,buy,43.40234377236629,EMA_X,3201,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-15 22:25:00+00:00,2009-10-16 00:59:00+00:00,buy,34.156598997823245,RSI_X,3301,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-16 04:21:00+00:00,2009-10-16 09:08:00+00:00,sell,107.24763276516104,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-16 04:21:00+00:00,2009-10-16 09:06:00+00:00,sell,78.5445240116992,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-16 09:25:00+00:00,2009-10-16 09:50:00+00:00,sell,46.12840643278881,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-16 09:26:00+00:00,2009-10-16 09:46:00+00:00,sell,34.915357164635495,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-16 09:41:00+00:00,2009-10-16 10:31:00+00:00,buy,39.50966826857132,RSI_X,3301,3,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-16 10:46:00+00:00,2009-10-16 11:12:00+00:00,sell,21.895472887826102,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-16 10:54:00+00:00,2009-10-16 11:38:00+00:00,buy,23.721373327310005,RSI_X,3301,2,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-16 11:47:00+00:00,2009-10-16 12:56:00+00:00,buy,26.29379482768336,RSI_X,3301,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-16 12:29:00+00:00,2009-10-16 12:54:00+00:00,buy,25.695920296398363,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-16 13:20:00+00:00,2009-10-16 14:11:00+00:00,sell,40.0125167002572,EMA_X,3201,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-16 15:39:00+00:00,2009-10-16 16:55:00+00:00,buy,54.35745889196925,EMA_X,3201,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-16 16:54:00+00:00,2009-10-16 17:17:00+00:00,sell,28.739670580310577,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-16 17:42:00+00:00,2009-10-16 18:09:00+00:00,buy,73.20627283270427,RSI_X,3301,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-16 18:01:00+00:00,2009-10-16 18:09:00+00:00,buy,31.49743630448364,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-19 01:08:00+00:00,2009-10-19 02:13:00+00:00,buy,36.08948418727056,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-19 02:15:00+00:00,2009-10-19 03:32:00+00:00,sell,150.52943022992045,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-19 02:16:00+00:00,2009-10-19 03:29:00+00:00,sell,63.67194218459623,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-19 04:30:00+00:00,2009-10-19 07:21:00+00:00,buy,55.92237564194063,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-19 04:31:00+00:00,2009-10-19 08:08:00+00:00,buy,75.64973801509575,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-19 09:21:00+00:00,2009-10-19 10:08:00+00:00,buy,99.14556358947434,EMA_X,3201,2,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-19 13:06:00+00:00,2009-10-19 15:20:00+00:00,sell,64.9209778905405,EMA_X,3201,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-19 13:07:00+00:00,2009-10-19 15:16:00+00:00,sell,39.13462610488369,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-19 14:30:00+00:00,2009-10-19 15:20:00+00:00,sell,40.48257184783375,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-19 17:04:00+00:00,2009-10-19 17:51:00+00:00,buy,87.41756659597436,EMA_X,3201,3,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-19 17:05:00+00:00,2009-10-19 17:49:00+00:00,buy,50.36203917974432,SMA_CROSS,2001,4,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-19 18:23:00+00:00,2009-10-19 18:42:00+00:00,sell,27.2251533780435,RSI_X,3301,4,4
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-19 22:15:00+00:00,2009-10-20 00:01:00+00:00,buy,41.74693043172321,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-20 05:26:00+00:00,2009-10-20 07:15:00+00:00,sell,21.348304873756867,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-20 10:00:00+00:00,2009-10-20 11:23:00+00:00,sell,27.77132552797861,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-20 18:07:00+00:00,2009-10-20 18:38:00+00:00,sell,43.3038407031463,SMA_CROSS,2001,2,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-20 22:35:00+00:00,2009-10-21 02:00:00+00:00,buy,19.45751321664249,EMA_X,3201,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-21 02:52:00+00:00,2009-10-21 05:11:00+00:00,sell,48.63843474177911,RSI_X,3301,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-21 03:17:00+00:00,2009-10-21 05:06:00+00:00,sell,40.49686259457819,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-21 05:27:00+00:00,2009-10-21 08:37:00+00:00,buy,38.80947938351951,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-21 05:29:00+00:00,2009-10-21 08:35:00+00:00,buy,36.43583499363269,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-21 09:04:00+00:00,2009-10-21 10:15:00+00:00,buy,19.29270298768536,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-21 09:05:00+00:00,2009-10-21 10:15:00+00:00,buy,23.688738752662385,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-21 10:19:00+00:00,2009-10-21 12:30:00+00:00,sell,18.725783817128647,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-21 13:50:00+00:00,2009-10-21 14:52:00+00:00,sell,38.47385008436012,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-21 14:02:00+00:00,2009-10-21 14:52:00+00:00,sell,25.98766871585122,EMA_X,3201,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-21 14:02:00+00:00,2009-10-21 14:48:00+00:00,sell,23.713484359170565,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-21 15:28:00+00:00,2009-10-21 16:20:00+00:00,buy,29.373411360700405,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-21 15:37:00+00:00,2009-10-21 16:37:00+00:00,buy,96.21817450598812,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-21 20:20:00+00:00,2009-10-21 22:35:00+00:00,sell,21.50654957519492,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-21 21:05:00+00:00,2009-10-21 22:35:00+00:00,sell,28.45972050156266,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-21 21:19:00+00:00,2009-10-21 22:35:00+00:00,sell,37.05356731692954,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-22 03:14:00+00:00,2009-10-22 03:52:00+00:00,buy,18.67717733138255,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-22 03:58:00+00:00,2009-10-22 07:03:00+00:00,sell,69.31180100138197,EMA_X,3201,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-22 03:59:00+00:00,2009-10-22 06:18:00+00:00,sell,33.29748870844499,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-22 04:37:00+00:00,2009-10-22 07:03:00+00:00,sell,46.590605472595406,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-22 08:27:00+00:00,2009-10-22 09:24:00+00:00,sell,28.081512949174265,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-22 08:35:00+00:00,2009-10-22 09:12:00+00:00,sell,17.594542743688645,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-22 08:37:00+00:00,2009-10-22 09:24:00+00:00,sell,24.19101719126418,EMA_X,3201,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-22 11:56:00+00:00,2009-10-22 13:24:00+00:00,buy,17.828586168746764,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-22 16:44:00+00:00,2009-10-22 17:06:00+00:00,sell,21.310692303309608,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-22 16:46:00+00:00,2009-10-22 17:05:00+00:00,sell,31.982378481476097,SMA_CROSS,2001,3,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-23 03:23:00+00:00,2009-10-23 06:37:00+00:00,sell,21.768561330064923,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-23 06:51:00+00:00,2009-10-23 09:45:00+00:00,sell,42.76007123723418,EMA_X,3201,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-23 09:50:00+00:00,2009-10-23 11:00:00+00:00,buy,20.4757269569948,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-23 10:03:00+00:00,2009-10-23 11:00:00+00:00,buy,22.40903774850333,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-23 13:08:00+00:00,2009-10-23 15:30:00+00:00,sell,21.35634946575338,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-23 13:08:00+00:00,2009-10-23 15:30:00+00:00,sell,19.40976012666816,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-23 18:22:00+00:00,2009-10-23 19:06:00+00:00,buy,38.34612932847244,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-23 18:40:00+00:00,2009-10-23 19:06:00+00:00,buy,35.86199541859679,EMA_X,3201,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-23 18:42:00+00:00,2009-10-23 19:05:00+00:00,buy,28.306875412220865,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-23 19:40:00+00:00,2009-10-23 22:15:00+00:00,sell,35.43691994247599,RSI_X,3301,3,3
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-23 20:22:00+00:00,2009-10-23 22:15:00+00:00,sell,37.13479032319543,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-26 02:36:00+00:00,2009-10-26 03:58:00+00:00,buy,86.93584371384954,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-26 02:40:00+00:00,2009-10-26 03:20:00+00:00,buy,49.06781211603283,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-26 15:47:00+00:00,2009-10-26 17:15:00+00:00,sell,60.15908368175179,RSI_X,3301,2,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-27 02:20:00+00:00,2009-10-27 08:53:00+00:00,buy,77.47597607568594,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-27 02:21:00+00:00,2009-10-27 08:47:00+00:00,buy,33.471910356771666,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-27 08:54:00+00:00,2009-10-27 10:08:00+00:00,sell,21.38525286650111,RSI_X,3301,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-27 09:15:00+00:00,2009-10-27 10:08:00+00:00,sell,20.548888981844986,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-27 11:17:00+00:00,2009-10-27 12:58:00+00:00,buy,18.81765840192568,RSI_X,3301,3,3
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-27 12:57:00+00:00,2009-10-27 14:33:00+00:00,sell,23.007739277733943,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-27 17:37:00+00:00,2009-10-27 18:33:00+00:00,sell,36.76392595890981,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-27 17:58:00+00:00,2009-10-27 18:33:00+00:00,sell,51.30841731556786,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-27 18:00:00+00:00,2009-10-27 18:33:00+00:00,sell,35.20428884299949,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-27 19:43:00+00:00,2009-10-27 21:06:00+00:00,buy,32.88297367800915,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-28 02:20:00+00:00,2009-10-28 02:47:00+00:00,sell,23.97346443705957,EMA_X,3201,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-28 13:33:00+00:00,2009-10-28 14:31:00+00:00,buy,20.449399978859127,RSI_X,3301,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-28 22:26:00+00:00,2009-10-29 01:52:00+00:00,buy,18.52622710881825,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-29 01:46:00+00:00,2009-10-29 02:22:00+00:00,sell,26.89599295466321,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-29 09:10:00+00:00,2009-10-29 09:50:00+00:00,buy,20.499231645315845,EMA_X,3201,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-29 09:12:00+00:00,2009-10-29 09:50:00+00:00,buy,17.65128860801499,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-29 11:13:00+00:00,2009-10-29 14:30:00+00:00,sell,21.84547221806069,RSI_X,3301,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-29 12:30:00+00:00,2009-10-29 14:30:00+00:00,sell,18.61153726485124,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-29 12:30:00+00:00,2009-10-29 14:30:00+00:00,sell,23.30123168392082,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-30 10:23:00+00:00,2009-10-30 11:31:00+00:00,buy,21.996281662849867,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-30 12:45:00+00:00,2009-10-30 13:30:00+00:00,sell,29.43650918733027,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-30 12:47:00+00:00,2009-10-30 13:30:00+00:00,sell,20.548979018898464,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-10-30 16:11:00+00:00,2009-10-30 16:48:00+00:00,sell,21.81561174668267,SMA_CROSS,2001,3,2
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-10-30 16:12:00+00:00,2009-10-30 16:48:00+00:00,sell,25.71204153151307,EMA_X,3201,3,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-10-30 22:18:00+00:00,2009-11-02 01:12:00+00:00,buy,21.803355940330576,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-11-02 07:59:00+00:00,2009-11-02 09:22:00+00:00,sell,20.9221510329395,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-11-02 16:02:00+00:00,2009-11-02 17:00:00+00:00,buy,33.48327049940632,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-11-02 16:30:00+00:00,2009-11-02 17:00:00+00:00,buy,23.63714365588529,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-11-02 17:53:00+00:00,2009-11-02 19:53:00+00:00,sell,45.37273542691742,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-11-02 17:53:00+00:00,2009-11-02 19:53:00+00:00,sell,25.8273138360454,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-11-02 21:09:00+00:00,2009-11-02 21:56:00+00:00,buy,21.94987512518211,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-11-02 22:31:00+00:00,2009-11-03 02:21:00+00:00,buy,24.15002082635211,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-11-03 08:09:00+00:00,2009-11-03 09:28:00+00:00,sell,27.9879744661208,RSI_X,3301,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-11-03 17:36:00+00:00,2009-11-03 17:56:00+00:00,buy,19.97628603242803,EMA_X,3201,4,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-11-03 17:50:00+00:00,2009-11-03 18:24:00+00:00,sell,19.86042723298204,RSI_X,3301,3,1
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-11-03 18:58:00+00:00,2009-11-03 19:38:00+00:00,buy,25.56417971645083,EMA_X,3201,1,1
EURUSD_trade_audit_2009-10-01_2010-10-01 copy.csv,2009-11-06 17:07:00+00:00,2009-11-06 17:42:00+00:00,sell,23.206037699119516,RSI_X,3301,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01 copy 2.csv,2009-11-11 08:38:00+00:00,2009-11-11 10:06:00+00:00,buy,22.03154975273493,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-11-11 09:02:00+00:00,2009-11-11 10:06:00+00:00,buy,20.974223192146543,EMA_X,3201,0,0
EURUSD_trade_audit_2009-10-01_2010-10-01.csv,2009-11-11 16:31:00+00:00,2009-11-11 18:07:00+00:00,sell,22.226343886970604,EMA_X,3201,1,1
